image_path,dish_id,calories,mass,fat,protein,carbohydrates
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560974009/rgb.png,1560974009,482.983063,409.0,20.768675,45.270073,30.18502
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560975601/rgb.png,1560975601,233.935638,253.0,8.421075,22.794699,17.945927
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563464651/rgb.png,1563464651,312.0,130.0,9.2,10.868001,46.645
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564685482/rgb.png,1564685482,851.396545,337.0,49.484638,40.429775,63.400967
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558639306/rgb.png,1558639306,40.59,99.0,0.198,0.891,9.900001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558376437/rgb.png,1558376437,13.26,39.0,0.078,0.312,3.12
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563479596/rgb.png,1563479596,104.373558,151.0,5.351235,3.778007,12.756775
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563207332/rgb.png,1563207332,288.570007,241.0,13.714,14.800001,25.257
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558628956/rgb.png,1558628956,9.044001,14.0,0.476,0.854,0.448
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558372695/rgb.png,1558372695,148.178009,43.0,11.739,8.299,1.806
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560366438/rgb.png,1560366438,71.93322,136.0,4.986071,2.5801,6.105719
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566419635/rgb.png,1566419635,605.871704,389.0,22.414907,49.411755,50.75592
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565117990/rgb.png,1565117990,582.0,380.0,12.681999,80.834999,31.670002
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564777960/rgb.png,1564777960,331.007507,147.0,16.715342,26.4312,16.270294
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1557937758/rgb.png,1557937758,106.782997,128.0,2.262,3.53,18.932001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561405008/rgb.png,1561405008,156.428101,134.0,8.249931,14.763338,6.420062
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566501012/rgb.png,1566501012,132.87999,160.0,10.555,1.843,10.811
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561578461/rgb.png,1561578461,522.154663,392.0,23.320644,40.893784,36.607651
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559245697/rgb.png,1559245697,163.716354,289.0,2.007221,3.405009,36.953289
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563910106/rgb.png,1563910106,101.457962,84.0,7.423245,1.529208,8.096603
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562686664/rgb.png,1562686664,119.129997,209.0,0.627,1.463,29.26
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563207277/rgb.png,1563207277,153.089996,106.0,6.1,1.3,23.700001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561576212/rgb.png,1561576212,145.229996,103.0,7.004,2.163,18.540001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560798815/rgb.png,1560798815,404.963837,341.0,15.423538,22.861877,46.987759
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562945779/rgb.png,1562945779,37.69532,29.0,2.020645,0.928,4.463193
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561134128/rgb.png,1561134128,58.5,141.0,0.342,0.906,14.556
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558724932/rgb.png,1558724932,416.231995,72.0,35.639999,16.128,16.344
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1567785223/rgb.png,1567785223,487.712494,261.0,35.621967,27.389,13.794291
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559667948/rgb.png,1559667948,153.900009,57.0,4.56,5.3124,22.971003
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561739160/rgb.png,1561739160,34.77,61.0,0.183,0.427,8.54
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563481030/rgb.png,1563481030,155.81044,129.0,11.399983,2.348426,12.434071
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560360102/rgb.png,1560360102,401.494019,248.0,27.991001,23.033001,13.674002
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564427455/rgb.png,1564427455,354.26004,218.0,23.956001,31.222,4.212
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563465805/rgb.png,1563465805,32.43,23.0,1.564,0.483,4.14
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1556575386/rgb.png,1556575386,103.299995,152.0,6.882,2.868,10.618
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562775456/rgb.png,1562775456,50.16,66.0,0.0,0.66,11.88
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563823390/rgb.png,1563823390,670.170288,372.0,35.285416,75.572304,12.291248
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562875273/rgb.png,1562875273,495.910278,306.0,17.108229,44.831676,39.235752
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563220058/rgb.png,1563220058,146.639999,52.0,6.24,6.24,16.639999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561753371/rgb.png,1561753371,221.257736,103.0,11.171755,19.031263,10.944118
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558459059/rgb.png,1558459059,28.98,42.0,0.084,0.294,7.56
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565207815/rgb.png,1565207815,40.848213,80.0,1.023567,2.678475,7.094023
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562788732/rgb.png,1562788732,57.292805,52.0,6.662716,7.842129,2.814716
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559590202/rgb.png,1559590202,316.725983,311.0,5.983,41.438,22.757
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559844090/rgb.png,1559844090,168.430008,331.0,0.593,1.771,43.579998
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561580278/rgb.png,1561580278,23.32,53.0,1.113,1.696,2.279
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563551105/rgb.png,1563551105,194.399994,72.0,5.76,6.7104,29.016001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560444985/rgb.png,1560444985,198.937866,264.0,10.095443,5.127491,24.075623
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560367904/rgb.png,1560367904,76.023148,69.0,8.840912,10.405902,3.734912
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566501575/rgb.png,1566501575,251.693985,54.0,15.551999,3.348,26.892
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559233102/rgb.png,1559233102,183.520004,124.0,13.64,12.400001,1.984
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562947469/rgb.png,1562947469,392.362,320.0,19.924,12.858,42.094002
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558639221/rgb.png,1558639221,24.5,98.0,0.294,1.764,4.9
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560444948/rgb.png,1560444948,171.316879,231.0,10.029442,4.611491,17.637623
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558719994/rgb.png,1558719994,768.873047,133.0,65.834999,29.792002,30.191
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565711527/rgb.png,1565711527,484.807251,302.0,32.015488,18.478689,33.92815
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562959732/rgb.png,1562959732,374.663696,232.0,14.678156,28.858997,31.110981
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561748862/rgb.png,1561748862,154.772949,87.0,7.852456,16.156488,3.425125
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565379788/rgb.png,1565379788,49.649929,101.0,1.194949,0.897363,9.962658
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1568055963/rgb.png,1568055963,36.799999,32.0,3.424,0.256,2.016
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566417475/rgb.png,1566417475,150.23053,198.0,9.395511,2.730686,15.766476
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562704528/rgb.png,1562704528,148.903992,56.0,5.264,6.272,18.76
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558723096/rgb.png,1558723096,16.5,66.0,0.198,1.188,3.3
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558113430/rgb.png,1558113430,7.84,28.0,0.112,0.616,1.484
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561405034/rgb.png,1561405034,178.278091,153.0,10.282932,14.915339,7.617062
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563824279/rgb.png,1563824279,58.599998,79.0,3.895,0.761,6.138
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560801883/rgb.png,1560801883,512.111267,315.0,22.146605,42.559067,34.629459
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558373639/rgb.png,1558373639,5.6,20.0,0.08,0.44,1.06
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565811025/rgb.png,1565811025,361.050018,277.0,7.668,65.377998,4.36
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559238435/rgb.png,1559238435,115.544006,202.0,0.202,0.808,30.703999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565813446/rgb.png,1565813446,202.676971,230.0,15.872236,14.168726,5.9888
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565895808/rgb.png,1565895808,51.80175,99.0,2.571525,1.73745,6.75675
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558460205/rgb.png,1558460205,1.84,8.0,0.032,0.232,0.288
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566329203/rgb.png,1566329203,94.25,377.0,1.131,6.786,18.85
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559235639/rgb.png,1559235639,33.990002,103.0,0.309,0.721,8.24
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562173200/rgb.png,1562173200,213.366608,259.0,7.265494,13.126373,26.16419
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562959103/rgb.png,1562959103,395.013611,255.0,22.101429,23.418005,43.194996
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563304369/rgb.png,1563304369,457.172119,326.0,16.765852,47.262756,27.775938
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561746876/rgb.png,1561746876,149.435959,84.0,7.581682,15.599369,3.307017
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562096933/rgb.png,1562096933,312.659607,314.0,31.207481,38.920853,16.597986
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558376483/rgb.png,1558376483,735.030029,270.0,55.444,33.301003,32.240002
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562777566/rgb.png,1562777566,263.003998,84.0,3.528,10.92,46.619999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558629013/rgb.png,1558629013,26.400002,80.0,0.24,0.56,6.4
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561062586/rgb.png,1561062586,121.193924,89.0,3.318568,2.566732,20.365366
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565728415/rgb.png,1565728415,194.42775,80.0,8.405299,12.005533,16.724396
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561577177/rgb.png,1561577177,234.606445,156.0,11.785346,9.124969,24.279522
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561575951/rgb.png,1561575951,213.699173,91.0,9.922189,14.898733,14.913611
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562704665/rgb.png,1562704665,387.841309,399.0,17.411558,26.037781,32.195107
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1567612954/rgb.png,1567612954,148.346344,155.0,3.780488,1.512195,27.219513
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1568314951/rgb.png,1568314951,496.129456,325.0,30.264463,38.371338,18.69434
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565020755/rgb.png,1565020755,43.279999,8.0,3.36,2.96,0.112
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558462036/rgb.png,1558462036,2.99,13.0,0.052,0.377,0.468
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1568061097/rgb.png,1568061097,146.244995,55.0,5.17,6.16,18.425001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558725286/rgb.png,1558725286,816.792053,308.0,65.965004,33.318001,40.704002
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563468269/rgb.png,1563468269,129.01001,302.0,0.56,1.768,32.762001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562170356/rgb.png,1562170356,385.333984,432.0,14.285,12.788,55.529999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1557853154/rgb.png,1557853154,18.810001,57.0,0.171,0.399,4.56
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562698209/rgb.png,1562698209,284.133148,135.0,16.311678,27.579,4.006618
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559332487/rgb.png,1559332487,19.110001,98.0,0.441,0.833,3.822
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565798558/rgb.png,1565798558,88.315727,109.0,7.178836,1.954783,5.533271
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562945186/rgb.png,1562945186,191.530792,219.0,8.581273,13.361717,17.336327
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558629715/rgb.png,1558629715,100.539993,247.0,0.614,2.376,25.174999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559060055/rgb.png,1559060055,26.730001,81.0,0.243,0.567,6.48
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558630932/rgb.png,1558630932,292.643982,265.0,17.381001,9.644,32.048
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562613898/rgb.png,1562613898,120.636047,162.0,6.026607,4.350647,15.197055
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1556575124/rgb.png,1556575124,4.48,28.0,0.056,0.196,0.952
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562690886/rgb.png,1562690886,20.611706,37.0,1.046829,0.866341,2.526829
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558639482/rgb.png,1558639482,30.768999,29.0,0.696,0.899,6.38
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559243887/rgb.png,1559243887,289.050018,50.0,24.75,11.200001,11.35
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558725085/rgb.png,1558725085,54.360001,151.0,0.151,0.755,13.59
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558637769/rgb.png,1558637769,80.079994,154.0,0.308,0.462,21.559999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563307519/rgb.png,1563307519,574.115173,335.0,30.811615,51.720291,18.411123
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558458438/rgb.png,1558458438,3.22,14.0,0.056,0.406,0.504
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561060477/rgb.png,1561060477,141.018997,105.0,3.918,4.912,22.055
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560787754/rgb.png,1560787754,72.639999,68.0,3.123,3.017,8.638
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1567613057/rgb.png,1567613057,406.68631,749.0,4.968488,40.6982,45.862511
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562950057/rgb.png,1562950057,320.100006,223.0,18.566,11.082001,26.856001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559332418/rgb.png,1559332418,482.108826,271.0,24.459951,50.326538,10.669066
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561578441/rgb.png,1561578441,387.084412,309.0,18.797609,20.267014,34.634628
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562961650/rgb.png,1562961650,555.712891,312.0,32.363281,45.515503,40.29348
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561579933/rgb.png,1561579933,447.449249,306.0,27.486643,38.745918,11.074479
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562959129/rgb.png,1562959129,412.873596,293.0,22.177427,24.672005,47.374996
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563827188/rgb.png,1563827188,369.359955,377.0,12.975754,29.444637,35.209259
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562789268/rgb.png,1562789268,569.511536,350.0,22.733551,32.585655,64.756828
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561393764/rgb.png,1561393764,280.799988,182.0,20.096001,19.066,5.524
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561575474/rgb.png,1561575474,120.058434,183.0,4.966118,2.990431,17.412746
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561492204/rgb.png,1561492204,488.636322,334.0,15.686282,37.193401,49.120712
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561392386/rgb.png,1561392386,175.746002,51.0,13.923,9.843,2.142
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1568061145/rgb.png,1568061145,187.053268,196.0,6.978137,7.411788,23.153978
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559848857/rgb.png,1559848857,28.089998,53.0,0.159,0.424,6.89
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563996441/rgb.png,1563996441,80.239189,65.0,7.624641,1.559902,2.617095
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563551220/rgb.png,1563551220,561.703552,558.0,14.519855,28.948807,79.790924
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563897439/rgb.png,1563897439,315.31366,578.0,3.301512,37.387806,29.215488
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560369102/rgb.png,1560369102,69.738571,121.0,5.188934,2.574234,4.877475
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564169932/rgb.png,1564169932,766.626526,473.0,37.374702,65.773155,42.810986
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565210009/rgb.png,1565210009,263.816223,290.0,8.292127,13.797193,35.541317
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565894910/rgb.png,1565894910,537.113037,179.0,21.353001,18.191,67.945007
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558027057/rgb.png,1558027057,80.665001,65.0,0.13,1.04,19.110001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563393341/rgb.png,1563393341,27.965,119.0,0.436333,1.745333,5.196334
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563221054/rgb.png,1563221054,298.877594,170.0,17.89109,26.901321,6.509885
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562009006/rgb.png,1562009006,470.716644,323.0,25.425642,38.975388,21.06357
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1568664931/rgb.png,1568664931,67.877647,60.0,6.474706,1.279608,2.107843
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560889008/rgb.png,1560889008,41.293011,84.0,0.993819,0.746322,8.285774
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559844928/rgb.png,1559844928,66.220001,86.0,0.086,1.72,14.62
